type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),color,width,opacity,name,desc
T,43.935905490,-121.021469571,1151.9,-6.9,180.800,92.48,,,,,
T,43.936556596,-121.022185553,1147.3,-4.9,180.892,92.40,,,,,
T,43.936779555,-121.022413457,1145.1,-7.4,180.923,30.80,,,,,
T,43.937232094,-121.022859123,1140.9,-6.7,180.985,61.71,,,,,
T,43.937693350,-121.023286264,1138.4,-4.1,181.046,61.67,,,,,
T,43.938160390,-121.023699995,1135.7,-4.4,181.108,61.61,,,,,
T,43.938861536,-121.024317658,1129.3,-6.8,181.200,92.35,,,,,
T,43.939095139,-121.024524271,1127.8,-5.1,181.231,30.80,,,,,
T,43.939796621,-121.025144951,1124.4,-3.7,181.324,92.51,,,,,
T,43.940498522,-121.025768230,1119.9,-4.9,181.416,92.66,,,,,
T,43.941196902,-121.026381031,1115.5,-4.8,181.508,91.88,,,,,
T,43.941878686,-121.026996681,1114.3,-1.3,181.599,90.45,,,,,
T,43.943388015,-121.028478602,1107.3,-3.4,181.804,205.62,,,,,
T,43.945276122,-121.030990994,1106.3,-0.3,182.095,291.02,,,,,
T,43.946275748,-121.032694029,1106.6,0.2,182.272,176.15,,,,,
T,43.946436346,-121.032984043,1107.4,2.6,182.301,29.33,,,,,
T,43.946756702,-121.033568680,1109.6,3.7,182.360,58.90,,,,,
T,43.947235812,-121.034444254,1110.1,0.7,182.448,88.17,,,,,
T,43.947394732,-121.034736698,1109.4,-2.6,182.477,29.38,,,,,
T,43.948034523,-121.035905220,1109.5,0.1,182.595,117.70,,,,,
T,43.948356053,-121.036487259,1110.5,1.8,182.654,58.82,,,,,
T,43.950445661,-121.040272526,1121.5,2.9,183.036,382.41,,,,,
T,43.951248815,-121.041726703,1124.4,2.0,183.183,146.93,,,,,
T,43.952373248,-121.043768115,1128.3,1.9,183.389,206.06,,,,,
T,43.953010859,-121.044934038,1129.0,0.5,183.507,117.38,,,,,
T,43.954293290,-121.047262615,1135.6,2.8,183.742,235.03,,,,,
T,43.955256119,-121.049009822,1136.9,0.7,183.918,176.39,,,,,
T,43.956058519,-121.050465340,1139.2,1.6,184.065,146.96,,,,,
T,43.956219116,-121.050755605,1139.4,0.7,184.094,29.35,,,,,
T,43.957178844,-121.052491162,1140.1,0.4,184.270,175.43,,,,,
T,43.957499452,-121.053066831,1139.9,-0.3,184.328,58.34,,,,,
T,43.957815534,-121.053644847,1139.8,-0.1,184.386,58.19,,,,,
T,43.958451217,-121.054800712,1140.8,0.8,184.503,116.60,,,,,
T,43.958773920,-121.055377470,1143.4,4.4,184.561,58.55,,,,,
T,43.958934015,-121.055666814,1145.5,7.3,184.591,29.25,,,,,
T,43.959732307,-121.057124175,1154.7,6.3,184.738,146.80,,,,,
T,43.959892821,-121.057414776,1156.1,4.7,184.767,29.36,,,,,
T,43.960373523,-121.058287751,1159.9,4.4,184.855,88.10,,,,,
T,43.960695639,-121.058870377,1160.9,1.7,184.914,58.89,,,,,
T,43.961177180,-121.059742849,1164.0,3.4,185.002,88.13,,,,,
T,43.961819401,-121.060904246,1171.4,6.4,185.119,117.39,,,,,
T,43.962457683,-121.062070504,1173.4,1.7,185.237,117.43,,,,,
T,43.963260502,-121.063518394,1176.7,2.2,185.383,146.49,,,,,
T,43.963420596,-121.063807905,1176.9,0.8,185.413,29.26,,,,,
T,43.963742796,-121.064385586,1178.6,2.9,185.471,58.58,,,,,
T,43.964868570,-121.066435129,1180.4,0.9,185.678,206.64,,,,,
T,43.966326602,-121.069061682,1178.4,-0.8,185.944,265.85,,,,,
T,43.967614733,-121.071400903,1172.0,-2.7,186.180,236.06,,,,,
T,43.968100129,-121.072270358,1169.2,-3.2,186.268,88.19,,,,,
T,43.968588039,-121.073139561,1166.7,-2.8,186.356,88.34,,,,,
T,43.969231099,-121.074310010,1165.3,-1.2,186.474,118.01,,,,,
T,43.969712304,-121.075186422,1165.3,-0.0,186.563,88.35,,,,,
T,43.970193425,-121.076063002,1164.6,-0.7,186.651,88.35,,,,,
T,43.971157679,-121.077813143,1159.8,-2.7,186.828,176.64,,,,,
T,43.971798392,-121.078977305,1155.1,-4.0,186.945,117.45,,,,,
T,43.972441619,-121.080138031,1151.2,-3.3,187.062,117.40,,,,,
T,43.973087948,-121.081299344,1147.2,-3.4,187.180,117.65,,,,,
T,43.974366691,-121.083633453,1147.4,0.1,187.415,235.09,,,,,
T,43.975331197,-121.085378816,1146.5,-0.5,187.592,176.35,,,,,
T,43.976294193,-121.087128623,1145.6,-0.5,187.768,176.53,,,,,
T,43.977416279,-121.089169113,1140.8,-2.4,187.974,205.79,,,,,
T,43.977575954,-121.089460803,1140.6,-0.5,188.003,29.37,,,,,
T,43.979026778,-121.092083082,1136.7,-1.5,188.268,265.06,,,,,
T,43.979992289,-121.093831211,1135.3,-0.8,188.445,176.58,,,,,
T,43.980799299,-121.095283544,1129.2,-4.1,188.592,147.03,,,,,
T,43.981924234,-121.097318837,1127.4,-0.9,188.798,205.64,,,,,
T,43.982401080,-121.098193573,1128.7,1.4,188.885,87.93,,,,,
T,43.983040452,-121.099358071,1128.5,-0.1,189.003,117.37,,,,,
T,43.984166728,-121.101402752,1123.1,-2.7,189.209,206.33,,,,,
T,43.984812554,-121.102568926,1116.3,-5.7,189.327,117.91,,,,,
T,43.985942267,-121.104608579,1110.4,-2.9,189.533,206.23,,,,,
T,43.986777775,-121.106023025,1108.3,-1.4,189.680,146.61,,,,,
T,43.987766672,-121.107235551,1107.6,-0.5,189.827,146.75,,,,,
T,43.988198843,-121.107654730,1107.6,-0.0,189.885,58.62,,,,,
T,43.991394108,-121.110226298,1106.0,-0.4,190.296,410.61,,,,,
T,43.991856203,-121.110589066,1104.9,-2.0,190.355,59.02,,,,,
T,43.993006116,-121.111498168,1103.2,-1.2,190.502,147.12,,,,,
T,43.993693767,-121.112045506,1101.7,-1.7,190.590,88.12,,,,,
T,43.994381418,-121.112595443,1100.1,-1.8,190.678,88.23,,,,,
T,43.995528566,-121.113501107,1097.7,-1.6,190.825,146.71,,,,,
T,44.001700077,-121.118408041,1095.3,-0.3,191.616,790.65,,,,,
T,44.006053051,-121.121885944,1093.7,-0.3,192.174,558.34,,,,,
T,44.008119274,-121.123534497,1091.0,-1.0,192.439,264.93,,,,,
T,44.008578937,-121.123904642,1089.4,-2.8,192.498,59.07,,,,,
T,44.010869963,-121.125734663,1085.9,-1.2,192.792,293.83,,,,,
T,44.013609672,-121.127927201,1088.5,0.8,193.143,351.54,,,,,
T,44.016364049,-121.130125355,1083.9,-1.3,193.497,353.17,,,,,
T,44.016592959,-121.130308751,1084.2,0.9,193.526,29.38,,,,,
T,44.019331662,-121.132494751,1084.0,-0.1,193.877,351.17,,,,,
T,44.022611082,-121.135117114,1083.2,-0.2,194.298,420.69,,,,,
T,44.022800596,-121.135268323,1083.1,-0.2,194.322,24.30,,,,,
T,44.023367632,-121.135714911,1083.2,0.1,194.395,72.47,,,,,
T,44.026833214,-121.138767684,1082.1,-0.2,194.851,456.27,,,,,
T,44.029020304,-121.141686933,1082.1,0.0,195.188,337.38,,,,,
T,44.030260071,-121.143356692,1083.8,0.9,195.380,192.08,,,,,
T,44.031035733,-121.144406442,1086.0,1.8,195.501,120.46,,,,,
T,44.032748323,-121.146706771,1088.3,0.9,195.766,264.98,,,,,
T,44.032904226,-121.146916570,1088.5,0.7,195.790,24.14,,,,,
T,44.035247974,-121.150072440,1085.4,-0.9,196.153,363.06,,,,,
T,44.037414025,-121.152980542,1082.2,-0.9,196.488,335.06,,,,,
T,44.039612682,-121.156282593,1084.9,0.8,196.848,360.19,,,,,
T,44.040093888,-121.157630654,1085.5,0.4,196.969,120.56,,,,,
T,44.041664908,-121.162910415,1089.3,0.8,197.427,457.77,,,,,
T,44.041996747,-121.164022023,1089.2,-0.1,197.523,96.42,,,,,
T,44.042580463,-121.165974252,1092.7,2.1,197.692,169.38,,,,,
T,44.043818386,-121.170143830,1091.4,-0.4,198.054,361.38,,,,,
T,44.044231866,-121.171850050,1093.1,1.1,198.198,144.26,,,,,
T,44.044878194,-121.175046237,1095.3,0.8,198.464,266.04,,,,,
T,44.045760473,-121.178379804,1095.3,-0.0,198.749,284.59,,,,,
T,44.046336226,-121.180311833,1100.2,3.0,198.916,167.54,,,,,
T,44.046434797,-121.180642666,1100.1,-0.3,198.945,28.69,,,,,
T,44.047026811,-121.182630435,1095.7,-2.6,199.117,172.35,,,,,
T,44.047524612,-121.184290722,1092.3,-2.3,199.261,144.10,,,,,
T,44.047622597,-121.184622143,1092.3,-0.2,199.290,28.71,,,,,
T,44.048408652,-121.187258167,1089.1,-1.4,199.519,228.60,,,,,
T,44.048505630,-121.187584978,1089.2,0.3,199.547,28.32,,,,,
T,44.050265327,-121.193503691,1083.6,-1.1,200.060,513.04,,,,,
T,44.050459117,-121.194164939,1083.0,-1.0,200.117,57.20,,,,,
T,44.050945770,-121.195815839,1080.4,-1.8,200.260,142.92,,,,,
T,44.052009014,-121.199414860,1082.3,0.6,200.572,311.67,,,,,
T,44.052298022,-121.200386407,1086.8,5.4,200.656,84.22,,,,,
T,44.052686272,-121.201683590,1086.9,0.0,200.769,112.55,,,,,
T,44.052879643,-121.202337211,1089.9,5.3,200.825,56.61,,,,,
T,44.053171920,-121.203321917,1093.6,4.4,200.910,85.33,,,,,
T,44.053794863,-121.205288479,1096.9,1.9,201.083,172.12,,,,,
T,44.055380132,-121.209385051,1092.6,-1.2,201.455,372.54,,,,,
T,44.055639887,-121.210000785,1091.2,-2.5,201.512,57.16,,,,,
T,44.056025371,-121.210925644,1089.4,-2.1,201.598,85.60,,,,,
T,44.056939501,-121.213439461,1089.5,0.0,201.823,225.59,,,,,
T,44.057367984,-121.215488501,1088.4,-0.6,201.994,170.95,,,,,
T,44.057932841,-121.218676809,1086.8,-0.6,202.258,263.07,,,,,
T,44.058067454,-121.220765915,1089.8,1.8,202.426,168.06,,,,,
T,44.058055216,-121.221665544,1091.6,2.4,202.498,72.10,,,,,
T,44.057965362,-121.222954178,1093.7,2.0,202.601,103.74,,,,,
T,44.057891769,-121.223607883,1094.1,0.8,202.654,53.01,,,,,
T,44.057280896,-121.228631325,1097.6,0.9,203.063,408.20,,,,,
T,44.057257092,-121.228934079,1097.5,-0.3,203.087,24.40,,,,,
T,44.057230605,-121.229062658,1097.5,-0.3,203.098,10.72,,,,,
T,44.057258097,-121.228977917,1097.5,0.2,203.105,7.45,,,,,
T,44.057270670,-121.228958303,1097.5,-0.1,203.107,2.10,,,,,
T,44.057279723,-121.228939528,1097.5,0.0,203.109,1.81,,,,,
T,44.057270754,-121.228950676,1097.5,0.2,203.110,1.34,,,,,
T,44.057196239,-121.229209928,1097.4,-0.4,203.133,22.36,,,,,
T,44.057065062,-121.230241321,1097.5,0.2,203.217,83.92,,,,,
T,44.057000857,-121.230766112,1097.8,0.6,203.259,42.65,,,,,
T,44.056569105,-121.234166985,1098.3,0.2,203.536,276.70,,,,,
T,44.056038447,-121.238382328,1099.1,0.2,203.879,342.88,,,,,
T,44.055379964,-121.243758397,1101.8,0.6,204.316,436.96,,,,,
T,44.054928264,-121.248016069,1106.2,1.3,204.661,344.85,,,,,
T,44.054923570,-121.250845045,1109.4,1.4,204.887,226.69,,,,,
T,44.054919714,-121.251939135,1110.6,1.4,204.975,87.67,,,,,
T,44.054913260,-121.255245879,1111.5,0.3,205.240,264.98,,,,,
T,44.054930611,-121.258926038,1107.8,-1.2,205.535,294.91,,,,,
T,44.054941088,-121.260753293,1106.9,-0.6,205.681,146.43,,,,,
T,44.054914350,-121.262751203,1106.4,-0.3,205.842,160.12,,,,,
T,44.054958522,-121.263689557,1105.9,-0.7,205.917,75.35,,,,,
T,44.054591982,-121.263705650,1106.3,1.1,205.958,40.75,,,,,
T,44.053279627,-121.263658544,1109.5,2.2,206.104,145.87,,,,,
T,44.052252425,-121.263652760,1112.5,2.7,206.218,114.14,,,,,
T,44.051978420,-121.263648234,1113.3,2.4,206.248,30.45,,,,,
T,44.051118102,-121.263640691,1115.1,1.9,206.344,95.59,,,,,
T,44.050966389,-121.263638847,1115.4,1.9,206.361,16.86,,,,,
T,44.049344407,-121.263592830,1118.0,1.4,206.541,180.26,,,,,
T,44.047791744,-121.263627447,1118.8,0.5,206.713,172.54,,,,,
T,44.046583073,-121.263594339,1120.0,0.9,206.848,134.33,,,,,
T,44.044125415,-121.263609761,1123.8,1.4,207.121,273.08,,,,,
T,44.039690718,-121.263664579,1126.6,0.6,207.614,492.77,,,,,
T,44.038152052,-121.263694838,1127.0,0.2,207.785,170.98,,,,,
T,44.036267716,-121.263711518,1128.0,0.5,207.994,209.38,,,,,
T,44.033660442,-121.263754685,1128.7,0.2,208.284,289.72,,,,,
T,44.030303489,-121.263803132,1130.6,0.5,208.657,373.02,,,,,
T,44.027468646,-121.263872450,1130.1,-0.2,208.972,315.04,,,,,
T,44.026263328,-121.263906313,1134.3,3.2,209.106,133.95,,,,,
T,44.025562853,-121.263925508,1137.1,3.6,209.184,77.85,,,,,
T,44.022705462,-121.263812771,1134.7,-0.8,209.501,317.62,,,,,
T,44.022356104,-121.263664998,1133.4,-3.1,209.542,40.59,,,,,
T,44.020751640,-121.262620026,1132.4,-0.5,209.739,196.98,,,,,
T,44.020124841,-121.262194142,1132.9,0.6,209.816,77.57,,,,,
T,44.018688602,-121.261213375,1130.2,-1.5,209.994,177.91,,,,,
T,44.018527083,-121.261105668,1129.4,-4.3,210.014,19.92,,,,,
T,44.016445689,-121.259717792,1126.1,-1.3,210.271,256.65,,,,,
T,44.016284924,-121.259612683,1126.1,0.2,210.290,19.75,,,,,
T,44.015485290,-121.259119660,1126.3,0.2,210.388,97.25,,,,,
T,44.014798058,-121.258961242,1126.8,0.6,210.465,77.41,,,,,
T,44.010384148,-121.259099124,1126.9,0.0,210.956,490.57,,,,,
T,44.009250160,-121.259739501,1128.1,0.9,211.092,136.06,,,,,
T,44.008970959,-121.260036640,1129.2,2.7,211.131,39.12,,,,,
T,44.008245338,-121.261407416,1132.5,2.4,211.267,136.33,,,,,
T,44.008028666,-121.262332443,1134.8,3.0,211.345,77.99,,,,,
T,44.007967478,-121.263316730,1138.9,5.2,211.424,79.23,,,,,
T,44.007968651,-121.264063055,1140.3,2.4,211.484,59.85,,,,,
T,44.007973764,-121.264561778,1140.9,1.5,211.524,40.00,,,,,
T,44.007986086,-121.267277012,1145.2,2.0,211.742,217.75,,,,,
T,44.007988013,-121.267762743,1146.5,3.3,211.781,38.95,,,,,
T,44.008005867,-121.269482961,1149.3,2.0,211.919,137.97,,,,,
T,44.008011315,-121.270982400,1145.1,-3.5,212.039,120.25,,,,,
T,44.008010644,-121.271494282,1142.4,-6.6,212.080,41.05,,,,,
T,44.008004107,-121.273944564,1142.0,-0.2,212.277,196.50,,,,,
T,44.008011734,-121.275881957,1146.2,2.6,212.432,155.37,,,,,
T,44.008011650,-121.276125033,1146.1,-0.2,212.452,19.49,,,,,
T,44.007990695,-121.277616592,1143.3,-2.3,212.571,119.64,,,,,
T,44.007989354,-121.277863104,1143.3,-0.2,212.591,19.77,,,,,
T,44.008013913,-121.282970449,1144.5,0.3,213.001,409.59,,,,,
T,44.008022798,-121.286769463,1146.9,0.8,213.305,304.67,,,,,
T,44.008034952,-121.290248120,1148.1,0.4,213.584,278.98,,,,,
T,44.007682828,-121.291876640,1150.6,1.9,213.721,136.33,,,,,
T,44.007509574,-121.292234799,1151.8,3.4,213.755,34.58,,,,,
T,44.007203467,-121.292721871,1153.2,2.7,213.807,51.79,,,,,
T,44.005738730,-121.294700671,1156.4,1.4,214.034,227.31,,,,,
T,44.005073290,-121.295613963,1159.9,3.4,214.138,104.08,,,,,
T,44.004290421,-121.296698581,1162.0,1.7,214.261,123.02,,,,,
T,44.003453907,-121.297971709,1166.7,3.4,214.399,138.08,,,,,
T,44.003079738,-121.298665479,1169.9,4.6,214.469,69.46,,,,,
T,44.002896510,-121.299013747,1171.6,5.0,214.503,34.56,,,,,
T,44.002523515,-121.299739284,1173.4,2.5,214.575,71.44,,,,,
T,44.001402101,-121.301922351,1178.2,2.2,214.790,214.90,,,,,
T,44.001016868,-121.302617798,1183.0,6.8,214.860,70.31,,,,,
T,44.000730626,-121.303138901,1186.2,6.1,214.913,52.52,,,,,
T,44.000449581,-121.303678444,1188.6,4.5,214.966,53.36,,,,,
T,43.999925461,-121.305152988,1189.3,0.6,215.098,131.83,,,,,
T,43.999820771,-121.305752965,1189.9,1.2,215.147,49.51,,,,,
T,43.999729659,-121.306736078,1191.8,2.4,215.227,79.50,,,,,
T,43.999733767,-121.307620788,1188.8,-4.2,215.298,70.96,,,,,
T,43.999800151,-121.308542462,1187.0,-2.4,215.372,74.29,,,,,
T,43.999742735,-121.311072288,1189.7,1.3,215.575,203.01,,,,,
T,43.999681463,-121.311499598,1190.7,2.7,215.610,34.94,,,,,
T,43.998987777,-121.313022673,1192.7,1.4,215.755,144.44,,,,,
T,43.998121591,-121.314798212,1192.1,-0.3,215.926,171.88,,,,,
T,43.997454727,-121.317123352,1193.8,0.9,216.127,200.68,,,,,
T,43.996440936,-121.319526779,1192.4,-0.6,216.350,223.28,,,,,
T,43.994020578,-121.323615555,1192.2,-0.1,216.774,424.13,,,,,
T,43.993114913,-121.324722134,1192.8,0.4,216.909,134.18,,,,,
T,43.991330154,-121.326939147,1191.6,-0.4,217.175,266.37,,,,,
T,43.990918854,-121.328494325,1191.6,-0.0,217.308,132.86,,,,,
T,43.990866216,-121.330143465,1193.3,1.3,217.440,132.42,,,,,
T,43.990877112,-121.330924910,1195.2,2.9,217.503,62.70,,,,,
T,43.991132844,-121.332459217,1196.7,1.2,217.629,126.32,,,,,
T,43.991304841,-121.332977302,1198.8,4.6,217.675,45.74,,,,,
T,43.991493937,-121.333468230,1200.8,4.5,217.720,44.64,,,,,
T,43.992489707,-121.335908957,1197.7,-1.4,217.945,224.89,,,,,
T,43.992550392,-121.336014736,1197.1,-5.4,217.955,10.84,,,,,
T,43.992828084,-121.336168712,1196.6,-1.6,217.989,33.24,,,,,
T,43.993010390,-121.336076427,1196.1,-2.2,218.010,21.57,,,,,
T,43.993667280,-121.335642748,1195.3,-1.1,218.091,80.85,,,,,
T,43.993847994,-121.335456753,1194.5,-3.2,218.116,25.02,,,,,
T,43.993988140,-121.334786536,1193.7,-1.3,218.172,55.97,,,,,
T,43.993667448,-121.334415218,1192.3,-3.1,218.219,46.44,,,,,
T,43.993291352,-121.334481435,1193.1,2.0,218.261,42.13,,,,,
T,43.992249398,-121.335131787,1193.7,0.4,218.388,126.98,,,,,
T,43.991896268,-121.335370923,1194.7,2.4,218.431,43.68,,,,,
T,43.991287658,-121.335772080,1195.1,0.5,218.506,74.89,,,,,
T,43.990613585,-121.336235600,1195.9,0.9,218.590,83.62,,,,,
T,43.988294899,-121.337856827,1198.1,0.8,218.878,288.60,,,,,
T,43.988066912,-121.338019017,1198.2,0.5,218.907,28.48,,,,,
T,43.987152027,-121.338670794,1198.6,0.3,219.021,114.31,,,,,
T,43.982572071,-121.341917524,1200.0,0.3,219.593,571.68,,,,,
T,43.980495790,-121.343381088,1204.7,1.8,219.852,258.86,,,,,
T,43.979564561,-121.344016688,1209.7,4.3,219.967,115.35,,,,,
T,43.978841705,-121.344442405,1211.8,2.4,220.054,87.28,,,,,
T,43.978596870,-121.344574168,1212.4,1.8,220.084,29.19,,,,,
T,43.977608057,-121.345068114,1214.0,1.4,220.200,116.80,,,,,
T,43.974803556,-121.345964894,1214.9,0.3,220.520,319.81,,,,,
T,43.972242633,-121.346331853,1212.5,-0.8,220.806,286.07,,,,,
T,43.971577110,-121.346394299,1211.7,-1.1,220.880,74.12,,,,,
T,43.970568012,-121.346529918,1210.8,-0.8,220.993,112.65,,,,,
T,43.970476817,-121.346537629,1210.7,-1.3,221.003,10.15,,,,,
T,43.970356286,-121.346496893,1210.7,-0.1,221.017,13.79,,,,,
T,43.970291158,-121.346014431,1209.7,-2.4,221.056,39.39,,,,,
T,43.969931575,-121.345446389,1208.8,-1.5,221.117,60.61,,,,,
T,43.969560759,-121.345477067,1209.1,0.7,221.158,41.28,,,,,
T,43.969032532,-121.345738498,1211.2,3.4,221.221,62.33,,,,,
T,43.968588626,-121.345857186,1213.6,4.8,221.271,50.23,,,,,
T,43.968053525,-121.345798094,1217.6,6.8,221.330,59.64,,,,,
T,43.967685979,-121.345693571,1220.9,7.8,221.372,41.69,,,,,
T,43.967487412,-121.345662307,1222.0,4.9,221.394,22.21,,,,,
T,43.967288258,-121.345649147,1223.0,4.5,221.416,22.15,,,,,
T,43.966806633,-121.345540099,1226.1,5.7,221.471,54.22,,,,,
T,43.966517877,-121.345434403,1227.5,4.3,221.504,33.19,,,,,
T,43.966237083,-121.345285624,1228.1,1.9,221.537,33.41,,,,,
T,43.966002474,-121.345052440,1229.1,3.1,221.569,32.09,,,,,
